,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1
0,Aranel DSY.GC,,1.09  0.78  1.16,192  207  182,42  18  24,/  38  18  20  /,16  4  12,+4  0  +4,78%  71%  82%,129  149  115,35%  34%  37%,0  0  0,3  1  2,-3  -1  -2,1.0,2.0,River DSY.GC,,1.10  1.15  1.06,251  271  235,16  9  7,/  19  8  11  /,8  2  6,-3  +1  -4,73%  70%  75%,156  156  156,23%  36%  16%,6  2  4,5  3  2,+1  -1  +2,Aranel DSY.GC,,1.57  1.74  1.36,255  326  171,20  14  6,/  11  8  3  /,7  2  5,+9  +6  +3,91%  83%  100%,169  222  106,29%  35%  18%,0  0  0,2  1  1,-2  -1  -1,Aranel DSY.GC,,0.86  0.07  0.99,187  13  216,10  0  10,/  13  2  11  /,3  0  3,-3  -2  -1,64%  50%  67%,118  13  135,42%  0%  44%,0  0  0,1  0  1,-1  0  -1
1,KXoma DSY.GC,,1.02  0.70  1.24,197  169  224,42  14  28,/  42  20  22  /,22  8  14,0  -6  +6,69%  67%  71%,132  115  144,29%  44%  22%,2  1  1,5  1  4,-3  0  -3,9.0,13.0,KXoma DSY.GC,,1.07  0.56  1.49,206  102  293,16  3  13,/  15  8  7  /,9  5  4,+1  -5  +6,64%  50%  75%,120  65  165,27%  30%  26%,1  0  1,2  0  2,-1  0  -1,KXoma DSY.GC,,1.18  1.01  1.39,215  230  199,19  10  9,/  14  10  4  /,4  2  2,+5  0  +5,73%  75%  70%,147  160  131,31%  48%  18%,1  1  0,2  1  1,-1  0  -1,KXoma DSY.GC,,0.80  0.51  0.85,170  139  176,7  1  6,/  13  2  11  /,9  1  8,-6  -1  -5,71%  100%  67%,128  89  135,28%  67%  23%,0  0  0,1  0  1,-1  0  -1
2,River DSY.GC,,0.90  0.74  1.05,212  193  232,38  15  23,/  51  21  30  /,21  8  13,-13  -6  -7,78%  75%  79%,149  122  167,20%  26%  17%,12  3  9,13  7  6,-1  -4  +3,13.0,9.0,er1no DSY.GC,,1.01  1.13  0.90,164  208  128,12  7  5,/  15  7  8  /,3  2  1,-3  0  -3,59%  70%  50%,117  143  95,30%  44%  21%,1  1  0,0  0  0,+1  +1  0,cataLina DSY.GC,,1.00  0.18  1.99,203  44  396,16  2  14,/  18  12  6  /,7  3  4,-2  -10  +8,77%  67%  90%,138  38  259,52%  33%  56%,4  1  3,1  1  0,+3  0  +3,River DSY.GC,,0.79  0.67  0.81,188  209  185,10  2  8,/  13  2  11  /,2  0  2,-3  0  -3,86%  100%  83%,129  111  132,35%  67%  29%,2  0  2,2  0  2,0  0  0
3,cataLina DSY.GC,,0.86  0.45  1.22,184  111  229,34  9  25,/  48  23  25  /,14  4  10,-14  -14  0,74%  79%  71%,125  79  158,33%  23%  38%,10  5  5,5  3  2,+5  +2  +3,1.0,13.0,Aranel DSY.GC,,0.86  0.53  1.13,133  104  158,12  4  8,/  14  8  6  /,6  2  4,-2  -4  +2,73%  60%  83%,95  88  102,42%  33%  50%,0  0  0,0  0  0,0  0  0,River DSY.GC,,0.81  0.41  1.29,198  126  286,12  4  8,/  19  11  8  /,11  6  5,-7  -7  0,77%  75%  80%,154  96  224,14%  14%  14%,4  1  3,6  4  2,-2  -3  +1,cataLina DSY.GC,,0.77  0.41  0.83,215  288  203,8  2  6,/  14  2  12  /,5  0  5,-6  0  -6,71%  100%  67%,160  165  160,26%  17%  28%,2  2  0,1  0  1,+1  +2  -1
4,er1no DSY.GC,,0.77  0.56  0.87,148  174  137,30  14  16,/  45  21  24  /,10  4  6,-15  -7  -8,69%  67%  71%,100  114  90,34%  47%  26%,4  1  3,5  2  3,-1  -1  0,,,cataLina DSY.GC,,0.79  0.74  0.84,134  156  117,10  5  5,/  16  9  7  /,2  1  1,-6  -4  -2,73%  90%  58%,90  111  73,24%  21%  27%,4  2  2,3  2  1,+1  0  +1,er1no DSY.GC,,0.74  0.48  1.05,161  151  175,13  6  7,/  17  12  5  /,3  2  1,-4  -6  +2,82%  67%  100%,97  96  98,48%  50%  46%,1  0  1,2  2  0,-1  -2  +1,er1no DSY.GC,,0.58  0.08  0.67,119  144  115,5  1  4,/  13  2  11  /,4  0  4,-8  -1  -7,64%  50%  67%,80  82  79,25%  50%  20%,2  0  2,3  0  3,-1  0  -1
5,Sandra FLCV,,1.24  1.13  1.26,277  282  253,56  33  23,/  36  24  12  /,6  4  2,+20  +9  +11,74%  68%  83%,180  187  169,26%  22%  33%,12  8  4,6  5  1,+6  +3  +3,,,Ruzica FLCV,,1.26  1.01  1.56,257  261  253,21  11  10,/  12  9  3  /,2  2  0,+9  +2  +7,73%  67%  80%,169  173  165,27%  24%  33%,1  1  0,2  2  0,-1  -1  0,Sandra FLCV,,1.25  0.75  1.66,272  211  325,22  6  16,/  14  9  5  /,1  0  1,+8  -3  +11,73%  50%  92%,181  123  229,32%  19%  39%,4  1  3,3  3  0,+1  -2  +3,Luj FLCV,,1.55  1.66  0.84,207  212  177,12  11  1,/  5  3  2  /,6  5  1,+7  +8  -1,86%  83%  100%,136  137  135,52%  59%  33%,1  1  0,2  1  1,-1  0  -1
6,Ruzica FLCV,,1.09  0.83  1.93,201  187  224,46  24  22,/  35  24  11  /,6  2  4,+11  0  +11,76%  65%  92%,137  124  157,27%  24%  32%,2  2  0,5  5  0,-3  -3  0,,,Sandra FLCV,,1.16  1.27  1.02,229  279  169,18  13  5,/  12  6  6  /,1  0  1,+6  +7  -1,68%  67%  70%,156  191  114,22%  24%  18%,4  3  1,2  1  1,+2  +2  0,madv FLCV,,0.93  0.56  1.24,212  154  260,17  5  12,/  16  9  7  /,4  0  4,+1  -4  +5,68%  60%  75%,129  94  157,47%  55%  44%,6  2  4,1  0  1,+5  +2  +3,Sandra FLCV,,1.33  1.37  1.09,330  345  241,16  14  2,/  10  9  1  /,4  4  0,+6  +5  +1,86%  83%  100%,215  237  83,22%  22%  33%,4  4  0,1  1  0,+3  +3  0
7,Luj FLCV,,1.02  0.84  1.01,181  159  204,36  19  17,/  38  21  17  /,18  8  10,-2  -2  0,71%  59%  88%,124  101  158,44%  53%  37%,5  2  3,9  5  4,-4  -3  -1,,,Danah FLCV,,1.01  0.91  1.13,175  119  243,14  5  9,/  14  7  7  /,7  4  3,0  -2  +2,77%  75%  80%,110  78  148,18%  20%  17%,2  0  2,1  0  1,+1  0  +1,Luj FLCV,,0.88  0.44  1.25,191  123  249,13  3  10,/  18  9  9  /,10  3  7,-5  -6  +1,73%  50%  92%,139  82  186,39%  46%  36%,2  0  2,3  2  1,-1  -2  +1,Ruzica FLCV,,1.28  0.93  3.33,193  129  585,12  7  5,/  6  6  0  /,1  0  1,+6  +1  +5,79%  75%  100%,131  95  348,25%  17%  42%,1  1  0,1  1  0,0  0  0
8,madv FLCV,,1.02  0.84  1.33,209  180  244,44  22  22,/  37  23  14  /,21  13  8,+7  -1  +8,76%  76%  75%,131  111  158,32%  25%  41%,8  3  5,6  3  3,+2  0  +2,,,madv FLCV,,0.95  0.85  1.07,184  142  236,15  6  9,/  13  7  6  /,3  3  0,+2  -1  +3,68%  67%  70%,122  85  167,31%  18%  42%,1  0  1,3  2  1,-2  -2  0,Danah FLCV,,0.80  0.51  1.04,148  125  168,13  5  8,/  15  9  6  /,3  2  1,-2  -4  +2,68%  50%  83%,90  63  113,27%  22%  29%,0  0  0,0  0  0,0  0  0,madv FLCV,,1.19  1.11  1.68,231  239  184,12  11  1,/  8  7  1  /,14  10  4,+4  +4  0,100%  100%  100%,147  152  114,19%  19%  20%,1  1  0,2  1  1,-1  0  -1
9,Danah FLCV,,0.99  0.88  0.98,193  180  191,41  23  18,/  40  25  15  /,19  15  4,+1  -2  +3,78%  74%  83%,116  114  120,29%  37%  21%,3  1  2,1  0  1,+2  +1  +1,,,Luj FLCV,,0.65  0.41  0.94,144  135  155,11  5  6,/  15  9  6  /,2  0  2,-4  -4  0,59%  42%  80%,102  80  129,44%  50%  40%,2  1  1,4  2  2,-2  -1  -1,Ruzica FLCV,,0.73  0.55  0.88,153  169  140,13  6  7,/  17  9  8  /,3  0  3,-4  -3  -1,77%  50%  100%,110  100  119,29%  36%  25%,0  0  0,2  2  0,-2  -2  0,Danah FLCV,,1.15  1.22  0.77,256  287  74,14  13  1,/  11  9  2  /,9  9  0,+3  +4  -1,93%  92%  100%,168  191  28,50%  52%  0%,1  1  0,0  0  0,+1  +1  0
